gene_symbol,degree,betweenness,combined_score,is_hub,is_druggable,small_molecule,antibody,other_modality
PPP3R2,0.0006157635467980296,0.00036714451081028184,0.0004914540288041557,False,True,False,False,True
RCAN1,0.0006157635467980296,0.00036714451081028184,0.0004914540288041557,False,True,False,False,True
DMPK,0.0006157635467980296,0.00036714451081028184,0.0004914540288041557,False,True,False,False,True
INSL5,0.0006157635467980296,0.00036714451081028184,0.0004914540288041557,False,True,False,False,True
THAP1,0.0006157635467980296,0.00036714451081028184,0.0004914540288041557,False,True,False,False,True
LYST,0.0006157635467980296,0.0003671445108102818,0.0004914540288041557,False,True,False,False,True
NOVA1,0.0006157635467980296,0.00036714451081028184,0.0004914540288041557,False,True,False,False,True
CST4,0.0006157635467980296,0.00036714451081028184,0.0004914540288041557,False,True,False,False,True
GABRA1,0.0006157635467980296,0.0003671445108102818,0.0004914540288041557,False,True,False,False,True
AKAP12,0.0009236453201970443,5.8736964025768956e-05,0.0004911911421114066,False,True,False,False,True
SBF2,0.0009236453201970443,5.777276928257303e-05,0.0004907090447398086,False,True,False,False,True
AK7,0.0009236453201970443,5.731282132534688e-05,0.0004904790707611956,False,False,False,False,False
SLC25A18,0.0009236453201970443,5.3455619382770485e-05,0.0004885504697899074,False,True,False,False,True
GIGYF1,0.0009236453201970443,4.781752921653362e-05,0.00048573142470678893,False,True,False,False,True
RNF20,0.0009236453201970443,4.6512752820948434e-05,0.00048507903650899637,False,True,False,False,True
BCHE,0.0009236453201970443,4.4750168446164694e-05,0.00048419774432160447,False,True,False,False,True
FAAH2,0.0009236453201970443,4.193100187515851e-05,0.0004827881610361014,False,True,False,False,True
IGFBP4,0.0009236453201970443,4.093444754753613e-05,0.0004822898838722902,False,True,False,False,True
MAP3K2,0.0009236453201970443,3.877078518757909e-05,0.0004812080526923117,False,True,False,False,True
LLGL2,0.0009236453201970443,3.850683618912987e-05,0.0004810760781930871,False,True,False,False,True
SH3TC2,0.0009236453201970443,3.8042609705191804e-05,0.00048084396495111804,False,True,False,False,True
NR4A2,0.0009236453201970443,3.5682784376231055e-05,0.0004796640522866377,False,True,False,False,True
PTPRA,0.0009236453201970443,3.528705125972439e-05,0.00047946618572838434,False,True,False,False,True
ZFX,0.0009236453201970443,3.443130982399554e-05,0.00047903831501051994,False,True,False,False,True
GPER1,0.0009236453201970443,3.433743321361599e-05,0.00047899137670533013,False,True,False,False,True
HAND2,0.0009236453201970443,3.357856565165121e-05,0.00047861194292434775,False,True,False,False,True
SPDEF,0.0009236453201970443,3.117782728030802e-05,0.00047741157373867616,False,False,False,False,False
GRM4,0.0009236453201970443,3.0084745106151643e-05,0.000476865032651598,False,True,False,False,True
KLC4,0.0009236453201970443,2.96880497907135e-05,0.0004766666849938789,False,True,False,False,True
SRGAP1,0.0009236453201970443,2.958274591988146e-05,0.00047661403305846286,False,True,False,False,True
NEFH,0.0009236453201970443,2.9304447590455807e-05,0.00047647488389375003,False,True,False,False,True
ROBO4,0.0009236453201970443,2.6911279821770044e-05,0.00047527830000940717,False,True,False,False,True
TAF8,0.0009236453201970443,2.577250388162738e-05,0.00047470891203933583,False,True,False,False,True
INHBE,0.0009236453201970443,2.5493102330859492e-05,0.0004745692112639519,False,True,False,False,True
RNASE2,0.0009236453201970443,2.5315412559465612e-05,0.00047448036637825493,False,True,False,False,True
TFAP4,0.0009236453201970443,2.473716376486978e-05,0.00047419124198095703,False,True,False,False,True
FCRLA,0.0009236453201970443,2.4238237865701498e-05,0.0004739417790313729,False,True,False,False,True
THBS3,0.0009236453201970443,2.417796064731822e-05,0.00047391164042218125,False,True,False,False,True
CSNK1G1,0.0009236453201970443,2.3143751254723718e-05,0.000473394535725884,False,True,False,False,True
DDR1,0.0009236453201970443,2.103537334756031e-05,0.0004723403467723023,False,True,False,False,True
SERPINF1,0.0009236453201970443,1.959817766738994e-05,0.0004716217489322171,False,True,False,False,True
MMP20,0.0009236453201970443,1.85215714605369e-05,0.0004710834458287906,False,True,False,False,True
SLA2,0.0009236453201970443,1.7375003129227023e-05,0.00047051016166313567,False,True,False,False,True
RDH5,0.0009236453201970443,1.672807137895437e-05,0.0004701866957879993,False,True,False,False,True
SYNE3,0.0009236453201970443,1.5172166474123401e-05,0.00046940874333558383,False,True,False,False,True
P2RX1,0.0009236453201970443,1.4006644658616432e-05,0.00046882598242783036,False,True,False,False,True
ESRP1,0.0009236453201970443,1.1921026643195772e-05,0.00046778317342012005,False,True,False,False,True
DIO2,0.0009236453201970443,1.1162144916459576e-05,0.00046740373255675194,False,True,False,False,True
NAV1,0.0009236453201970443,1.0235379552072798e-05,0.0004669403498745585,False,True,False,False,True
MYO18A,0.0009236453201970443,9.556530102295921e-06,0.0004666009251496701,False,True,False,False,True
LYPD3,0.0009236453201970443,9.542941919145199e-06,0.00046659413105809474,False,True,False,False,True
SLIT1,0.0009236453201970443,8.469531465881938e-06,0.0004660574258314631,False,True,False,False,True
NCF4,0.0009236453201970443,6.832175312493325e-06,0.0004652387477547688,False,True,False,False,True
TNKS2,0.0009236453201970443,6.70730390848602e-06,0.00046517631205276517,False,True,False,False,True
CTRB1,0.0009236453201970443,6.6917959560815e-06,0.0004651685580765629,False,True,False,False,True
IL36RN,0.0009236453201970443,5.508973707254456e-06,0.0004645771469521494,False,True,False,False,True
PDE8B,0.0009236453201970443,4.808562280579442e-06,0.00046422694123881186,False,True,False,False,True
PDE4C,0.0009236453201970443,4.7719088047676e-06,0.00046420861450090597,False,True,False,False,True
SERPING1,0.0009236453201970443,4.575888610264754e-06,0.0004641106044036545,False,True,False,False,True
MEPE,0.0009236453201970443,4.144782882108663e-06,0.00046389505153957646,False,True,False,False,True
EBF1,0.0009236453201970443,3.7648587807206625e-06,0.00046370508948888247,False,True,False,False,True
MAPK4,0.0009236453201970443,3.7620007509579537e-06,0.0004637036604740011,False,True,False,False,True
MTHFD2,0.0009236453201970443,3.4201363794219927e-06,0.00046353272828823317,False,True,False,False,True
UBD,0.0009236453201970443,3.383395307455993e-06,0.00046351435775225013,False,False,False,False,False
TUBA8,0.0009236453201970443,2.8462422709599223e-06,0.0004632457812340021,False,True,False,False,True
DEFB4A,0.0009236453201970443,2.2966557189574747e-06,0.0004629709879580009,False,True,False,False,True
KIAA1549,0.0009236453201970443,2.199788164133084e-06,0.0004629225541805887,False,True,False,False,True
SLC5A1,0.0006157635467980296,0.00030942311814166867,0.00046259333246984914,False,True,False,False,True
PTGES,0.0009236453201970443,1.5164014257354937e-06,0.00046258086081138987,False,True,False,False,True
CDK19,0.0009236453201970443,1.2309845275453143e-06,0.0004624381523622948,False,True,False,False,True
MED24,0.0009236453201970443,1.2309845275453143e-06,0.0004624381523622948,False,True,False,False,True
COL21A1,0.0009236453201970443,1.2202358114671547e-06,0.0004624327780042557,False,True,False,False,True
IER3,0.0009236453201970443,9.346365358312854e-07,0.0004622899783664378,False,True,False,False,True
NKX3-2,0.0009236453201970443,9.289695409045707e-07,0.00046228714486897443,False,False,False,False,False
EHBP1L1,0.0009236453201970443,5.689222791481641e-07,0.00046210712123809624,False,True,False,False,True
DISP1,0.0009236453201970443,5.402382085676935e-07,0.000462092779202806,False,True,False,False,True
PTAFR,0.0009236453201970443,4.817866882459506e-07,0.00046206355344264514,False,True,False,False,True
IFNA21,0.0009236453201970443,3.057121255760876e-07,0.0004619755161613102,False,True,False,False,True
FUT9,0.0009236453201970443,1.8964075971605468e-07,0.0004619174804783802,False,True,False,False,True
KLRC4,0.0009236453201970443,1.1242987897451813e-07,0.00046187887503800943,False,True,False,False,True
GZMK,0.0009236453201970443,9.482037985802734e-08,0.00046187007028845113,False,True,False,False,True
ZEB2,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
DAAM2,0.0009236453201970443,0.0,0.00046182266009852215,False,False,False,False,False
PDK4,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
SEPT1,0.0009236453201970443,0.0,0.00046182266009852215,False,False,False,False,False
STX3,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
NDST3,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
MIB2,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
IL27,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
MBD5,0.0009236453201970443,0.0,0.00046182266009852215,False,False,False,False,False
LSM4,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
LRP10,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
DUSP5,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
GREB1,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
SGMS2,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
GAS1,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
DYNLRB2,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
CDHR2,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
FAM214B,0.0009236453201970443,0.0,0.00046182266009852215,False,False,False,False,False
STX19,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
CDHR5,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
TEAD2,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
SOAT2,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
TMEM189,0.0009236453201970443,0.0,0.00046182266009852215,False,False,False,False,False
TMEM189-UBE2V1,0.0009236453201970443,0.0,0.00046182266009852215,False,False,False,False,False
CDON,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
GJD3,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
CRYGS,0.0009236453201970443,0.0,0.00046182266009852215,False,False,False,False,False
HS6ST3,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
SOX1,0.0009236453201970443,0.0,0.00046182266009852215,False,False,False,False,False
RAB4B,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
TTC37,0.0009236453201970443,0.0,0.00046182266009852215,False,False,False,False,False
CRYBA1,0.0009236453201970443,0.0,0.00046182266009852215,False,False,False,False,False
ANKS4B,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
SPTBN5,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
POLD4,0.0009236453201970443,0.0,0.00046182266009852215,False,True,False,False,True
MFGE8,0.0006157635467980296,0.00030441589167868563,0.00046008971923835757,False,True,False,False,True
GDPD1,0.0006157635467980296,0.0002873928933581431,0.0004515782200780863,False,True,False,False,True
TPD52L1,0.0006157635467980296,0.00028307609132175593,0.0004494198190598928,False,True,False,False,True
MLN,0.0006157635467980296,0.000276329093601293,0.0004460463201996613,False,True,False,False,True
FICD,0.0006157635467980296,0.00026511663234358914,0.0004404400895708094,False,True,False,False,True
PRSS8,0.0006157635467980296,0.00023490133296022163,0.0004253324398791256,False,True,False,False,True
DAGLA,0.0006157635467980296,0.0002279708043238211,0.0004218671755609253,False,True,False,False,True
YBX2,0.0006157635467980296,0.00022244168169736973,0.00041910261424769966,False,True,False,False,True
ZFYVE28,0.0006157635467980296,0.00022152467230160657,0.0004186441095498181,False,True,False,False,True
APOBEC4,0.0006157635467980296,0.00016909521024189894,0.00039242937851996425,False,False,False,False,False
GDF9,0.0006157635467980296,0.0001499956290594391,0.0003828795879287343,False,True,False,False,True
COLQ,0.0006157635467980296,0.0001466484383112876,0.0003812059925546586,False,True,False,False,True
CDC42BPA,0.0006157635467980296,0.00013118158445082055,0.00037347256562442503,False,True,False,False,True
HRC,0.0006157635467980296,0.0001228679341470646,0.0003693157404725471,False,True,False,False,True
HBE1,0.0006157635467980296,0.00012166306742530127,0.0003687133071116654,False,True,False,False,True
SDCCAG8,0.0006157635467980296,0.00011754479695717966,0.0003666541718776046,False,True,False,False,True
PPP1R17,0.0006157635467980296,0.00010991145783994103,0.0003628375023189853,False,True,False,False,True
MIOX,0.0006157635467980296,0.00010511331913512177,0.00036043843296657566,False,True,False,False,True
TIAF1,0.0006157635467980296,9.93056891923627e-05,0.00035753461799519615,False,False,False,False,False
CNTD2,0.0006157635467980296,9.54523895685319e-05,0.00035560796818328075,False,False,False,False,False
TEX101,0.0006157635467980296,9.249062962560932e-05,0.00035412708821181945,False,True,False,False,True
HADHA,0.0006157635467980296,8.140070331989874e-05,0.00034858212505896417,False,True,False,False,True
EVC,0.0006157635467980296,7.390048935446797e-05,0.00034483201807624877,False,True,False,False,True
NPEPL1,0.0006157635467980296,7.088528273680335e-05,0.0003433244147674165,False,True,False,False,True
MFSD6,0.0006157635467980296,7.012675773497795e-05,0.00034294515226650376,False,True,False,False,True
ATE1,0.0006157635467980296,6.962475013572172e-05,0.00034269414846687567,False,True,False,False,True
NEUROG1,0.0006157635467980296,6.749782909111641e-05,0.000341630687944573,False,False,False,False,False
INTU,0.0006157635467980296,6.586302609538142e-05,0.00034081328644670547,False,True,False,False,True
PLK3,0.0006157635467980296,6.32662108296892e-05,0.0003395148788138594,False,True,False,False,True
MCMBP,0.0006157635467980296,6.162635166375695e-05,0.0003386949492308933,False,True,False,False,True
CHRM3,0.0006157635467980296,6.085999563642912e-05,0.00033831177121722934,False,True,False,False,True
CRB2,0.0006157635467980296,6.0534838312301426e-05,0.0003381491925551655,False,True,False,False,True
KPNA6,0.0006157635467980296,5.729650686515825e-05,0.0003365300268315939,False,True,False,False,True
LCOR,0.0006157635467980296,5.500079026595982e-05,0.0003353821685319947,False,True,False,False,True
DST,0.0006157635467980296,5.2560956441928015e-05,0.0003341622516199788,False,True,False,False,True
GPR37,0.0006157635467980296,5.235917669689146e-05,0.0003340613617474605,False,True,False,False,True
NEGR1,0.0006157635467980296,5.195372713634075e-05,0.00033385863696718513,False,True,False,False,True
CHST9,0.0006157635467980296,5.097703121980837e-05,0.00033337028900891894,False,True,False,False,True
FAM83H,0.0006157635467980296,4.941595729688499e-05,0.0003325897520474573,False,True,False,False,True
KCNJ9,0.0006157635467980296,4.546526385965543e-05,0.0003306144053288425,False,True,False,False,True
ZMYND8,0.0006157635467980296,4.331269798782842e-05,0.000329538122392929,False,True,False,False,True
ARHGEF4,0.0006157635467980296,4.1079862000629544e-05,0.0003284217043993296,False,True,False,False,True
GUCA2B,0.0006157635467980296,4.055043477790739e-05,0.00032815699078796845,False,True,False,False,True
RAPGEF2,0.0006157635467980296,4.042002117961815e-05,0.00032809178398882387,False,True,False,False,True
ASGR1,0.0006157635467980296,3.573254644570728e-05,0.0003257480466218684,False,True,False,False,True
PITPNM2,0.0006157635467980296,3.5418750459681606e-05,0.0003255911486288556,False,True,False,False,True
RASSF8,0.0006157635467980296,3.496325909298974e-05,0.00032536340294550965,False,True,False,False,True
HTR7,0.0006157635467980296,3.453437548863817e-05,0.00032514896114333385,False,True,False,False,True
CAP1,0.0006157635467980296,3.050348573573288e-05,0.0003231335162668812,False,True,False,False,True
AP5Z1,0.0006157635467980296,2.9370784394909623e-05,0.0003225671655964696,False,True,False,False,True
MAFB,0.0006157635467980296,2.7443870560387397e-05,0.0003216037086792085,False,True,False,False,True
HMGCLL1,0.0006157635467980296,2.661847093722518e-05,0.00032119100886762736,False,True,False,False,True
TCEA3,0.0006157635467980296,2.659081002134911e-05,0.00032117717840968933,False,True,False,False,True
HTR1D,0.0006157635467980296,2.6138777334960875e-05,0.00032095116206649524,False,True,False,False,True
APOBEC3F,0.0006157635467980296,2.6071752442513355e-05,0.00032091764962027147,False,True,False,False,True
CRABP1,0.0006157635467980296,2.590206993285156e-05,0.00032083280836544057,False,True,False,False,True
TMEM86B,0.0006157635467980296,2.5108555929038228e-05,0.0003204360513635339,False,True,False,False,True
LILRA1,0.0006157635467980296,2.2938053353033783e-05,0.0003193508000755317,False,True,False,False,True
LILRB4,0.0006157635467980296,2.2938053353033783e-05,0.0003193508000755317,False,True,False,False,True
KCNMB4,0.0006157635467980296,2.246739171177003e-05,0.00031911546925489977,False,True,False,False,True
LZTFL1,0.0006157635467980296,2.1284256616560217e-05,0.0003185239017072949,False,True,False,False,True
ATXN1,0.0006157635467980296,2.038149961098854e-05,0.00031807252320450904,False,True,False,False,True
MLLT6,0.0006157635467980296,2.010592894986518e-05,0.00031793473787394735,False,True,False,False,True
ZNF148,0.0006157635467980296,1.7803159167789164e-05,0.00031678335298290935,False,True,False,False,True
ART3,0.0006157635467980296,1.6439065188879397e-05,0.0003161013059934545,False,True,False,False,True
ABCC3,0.0006157635467980296,1.6351885255975577e-05,0.00031605771602700257,False,True,False,False,True
HOXA11,0.0006157635467980296,1.633179089423757e-05,0.00031604766884613355,False,True,False,False,True
PARP10,0.0006157635467980296,1.6108895483619276e-05,0.0003159362211408244,False,True,False,False,True
SYNGR3,0.0006157635467980296,1.592938781839741e-05,0.0003158464673082135,False,True,False,False,True
PITX1,0.0006157635467980296,1.5374756322803328e-05,0.0003155691515604164,False,True,False,False,True
PRPF40B,0.0006157635467980296,1.5056171332703246e-05,0.0003154098590653664,False,True,False,False,True
GUCA1B,0.0006157635467980296,1.4914221163915062e-05,0.0003153388839809723,False,True,False,False,True
PPP1R13B,0.0006157635467980296,1.437986603288734e-05,0.00031507170641545846,False,True,False,False,True
PIGN,0.0006157635467980296,1.4373309937529136e-05,0.00031506842836777934,False,True,False,False,True
TNIK,0.0006157635467980296,1.428182053824555e-05,0.00031502268366813754,False,True,False,False,True
ALG12,0.0006157635467980296,1.3858822869574414e-05,0.000314811184833802,False,True,False,False,True
WDPCP,0.0006157635467980296,1.3580611283166304e-05,0.00031467207904059796,False,True,False,False,True
CHST6,0.0006157635467980296,1.3415050682901292e-05,0.0003145892987404654,False,True,False,False,True
CA8,0.0006157635467980296,1.3380100054740093e-05,0.00031457182342638484,False,True,False,False,True
SLC27A6,0.0006157635467980296,1.200857168339199e-05,0.0003138860592407108,False,True,False,False,True
TBC1D8B,0.0006157635467980296,1.114049743267725e-05,0.0003134520221153534,False,True,False,False,True
IGLON5,0.0006157635467980296,1.072334607289766e-05,0.0003132434464354636,False,True,False,False,True
CCS,0.0006157635467980296,9.382483585668252e-06,0.0003125730151918489,False,True,False,False,True
CRB3,0.0006157635467980296,9.299681633207935e-06,0.00031253161421561875,False,True,False,False,True
PHLPP2,0.0006157635467980296,9.047360418206229e-06,0.0003124054536081179,False,True,False,False,True
ZCCHC6,0.0006157635467980296,8.95961211499721e-06,0.0003123615794565134,False,False,False,False,False
IL17RD,0.0006157635467980296,8.68510639571512e-06,0.0003122243265968723,False,True,False,False,True
MPND,0.0006157635467980296,8.444463867288413e-06,0.00031210400533265896,False,True,False,False,True
ERCC6L2,0.0006157635467980296,7.845687000122987e-06,0.00031180461689907625,False,True,False,False,True
KIF27,0.0006157635467980296,7.79271865402493e-06,0.00031177813272602724,False,True,False,False,True
CABP1,0.0006157635467980296,7.4286248039610866e-06,0.0003115960858009953,False,True,False,False,True
ASIP,0.0006157635467980296,7.1495305593907595e-06,0.00031145653867871014,False,True,False,False,True
TSPYL2,0.0006157635467980296,6.880322028681012e-06,0.00031132193441335527,False,True,False,False,True
EXD2,0.0006157635467980296,6.20259955692988e-06,0.00031098307317747973,False,True,False,False,True
RGPD2,0.0006157635467980296,6.122476226595603e-06,0.0003109430115123126,False,True,False,False,True
NOBOX,0.0006157635467980296,5.672081465959607e-06,0.0003107178141319946,False,False,False,False,False
DOK6,0.0006157635467980296,5.260006790330142e-06,0.00031051177679417984,False,False,False,False,False
MAP4K2,0.0006157635467980296,5.051630687193033e-06,0.0003104075887426113,False,True,False,False,True
RASGRP1,0.0006157635467980296,4.841645366582559e-06,0.00031030259608230606,False,True,False,False,True
SESN3,0.0006157635467980296,4.781180563420196e-06,0.00031027236368072486,False,True,False,False,True
SIX6,0.0006157635467980296,4.4603354976497605e-06,0.0003101119411478397,False,True,False,False,True
ETV5,0.0006157635467980296,4.275641748533002e-06,0.0003100195942732813,False,True,False,False,True
TNR,0.0006157635467980296,4.174409605485477e-06,0.00030996897820175754,False,True,False,False,True
CTDSP2,0.0006157635467980296,3.503056076564076e-06,0.0003096333014372968,False,True,False,False,True
LAPTM5,0.0006157635467980296,3.449780648781817e-06,0.0003096066637234057,False,True,False,False,True
LSP1,0.0006157635467980296,3.1791999298055174e-06,0.00030947137336391755,False,True,False,False,True
FBXO11,0.0006157635467980296,3.008709087383773e-06,0.00030938612794270665,False,True,False,False,True
ASPN,0.0006157635467980296,2.8690614851226946e-06,0.00030931630414157615,False,True,False,False,True
SYNPR,0.0006157635467980296,2.8506989541119933e-06,0.0003093071228760708,False,True,False,False,True
CNN2,0.0006157635467980296,2.7854571208161062e-06,0.0003092745019594228,False,True,False,False,True
MXI1,0.0006157635467980296,2.677570042394882e-06,0.0003092205584202122,False,True,False,False,True
RHOT1,0.0006157635467980296,2.6142374193962897e-06,0.0003091888921087129,False,True,False,False,True
C17orf64,0.0006157635467980296,2.5967548407106644e-06,0.0003091801508193701,False,False,False,False,False
CHD6,0.0006157635467980296,2.5967548407106644e-06,0.0003091801508193701,False,True,False,False,True
MCMDC2,0.0006157635467980296,2.501512570366437e-06,0.000309132529684198,False,False,False,False,False
LTBP1,0.0006157635467980296,1.8298774551402882e-06,0.00030879671212658493,False,True,False,False,True
ASAP3,0.0006157635467980296,1.6941049253518263e-06,0.0003087288258616907,False,True,False,False,True
ARRDC3,0.0006157635467980296,1.3124182005164505e-06,0.000308537982499273,False,True,False,False,True
TRIB1,0.0006157635467980296,1.2604389545666465e-06,0.0003085119928762981,False,True,False,False,True
ZC3H12A,0.0006157635467980296,1.0894664218935784e-06,0.00030842650660996155,False,True,False,False,True
RHOH,0.0006157635467980296,8.784023531085414e-07,0.00030832097457556907,False,True,False,False,True
RHOBTB1,0.0006157635467980296,8.555388509651197e-07,0.00030830954282449737,False,True,False,False,True
SIX1,0.0006157635467980296,7.763321206491916e-07,0.0003082699394593394,False,True,False,False,True
ST8SIA4,0.0006157635467980296,6.921266799164137e-07,0.000308227836738973,False,True,False,False,True
NUMA1,0.0006157635467980296,4.6810409451589097e-07,0.0003081158254462727,False,True,False,False,True
SLC38A2,0.0006157635467980296,3.7928151943210935e-07,0.00030807141415873084,False,True,False,False,True
SLC1A1,0.0006157635467980296,3.7928151943210935e-07,0.00030807141415873084,False,True,False,False,True
RBM3,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,True,False,False,True
ABCA12,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,True,False,False,True
SLC46A2,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,True,False,False,True
HTN3,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,True,False,False,True
TAC4,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,True,False,False,True
CCDC42,0.0006157635467980296,1.8964075971605468e-07,0.0003079765937788728,False,False,False,False,False
SPSB1,0.0006157635467980296,1.370322626984707e-07,0.000307950289530364,False,True,False,False,True
NPC1,0.0006157635467980296,6.202447764080438e-08,0.0003079127856378352,False,True,False,False,True
KCTD17,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
DEFB106B,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
TADA2A,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
KSR2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
TMBIM6,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
PDLIM4,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
MKNK2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
PEX26,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
TBC1D17,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
NCDN,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
ORAI3,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
NR2C2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
ULBP2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
OPN1LW,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
TULP3,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
CRYGC,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
RCVRN,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
EGFL7,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
AMHR2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
ZYG11B,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
SOX4,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
ZFP1,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
SNTB1,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
FKBP14,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
SLC30A2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
PYURF,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
PPP1R3C,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
ABHD4,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
TBXAS1,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
UCP2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
NPHS2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
KLHL24,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
GRIP2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
DEFB4B,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
INSM2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
LIMS1,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
SIAH2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
SLC2A3,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
RGL2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
TUBGCP6,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
RND3,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
DUSP22,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
CTNNBIP1,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
PELI2,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
SPRR2G,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
PTPRE,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
LYPLAL1,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
CMTM4,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
PTPRM,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
GFPT1,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
KIAA1109,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CSN3,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
RRP36,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
CMTM1,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
ZCWPW2,0.0006157635467980296,0.0,0.0003078817733990148,False,False,False,False,False
CLCN6,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
TDRD5,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
RIMS4,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
CMTM3,0.0006157635467980296,0.0,0.0003078817733990148,False,True,False,False,True
